election_year,election_date,country,election_type,post_id,post_type,post_date,modified,days_from_election,title,url,categories,source,match_score,match_reasons
2026,11/01/2026,Benin,Parliamentary,26407,post,03/12/2025,03/12/2025,-39,"false! cdc, unity party combined votes during 2023 elections, not 1.4 million",https://dubawa.org/false-cdc-unity-party-combined-votes-during-2023-elections-not-1-4-million/,1571|4|3815|1960,window,1,election:election|vote|runoff
2026,11/01/2026,Benin,Parliamentary,26267,post,30/11/2025,25/11/2025,-42,does bee venom eliminate breast cancer cells?,https://dubawa.org/does-bee-venom-eliminate-breast-cancer-cells/,1571|437|3812|121|3815,window,1,election:candidate
2026,11/01/2026,Benin,Parliamentary,29803,post,19/06/2026,19/06/2026,159,bénin : fausse information sur l’arrestation de patrice talon,https://dubawa.org/benin-fausse-information-sur-larrestation-de-patrice-talon/,4519|1571,category-only,10,category:4519; title:benin; title:bénin; title:talon; body:wadagni
2026,11/01/2026,Benin,Parliamentary,28621,post,12/04/2026,12/04/2026,91,le candidat à la présidentielle romuald wadagni et sa colistière n ont pas distribué de l argent,https://dubawa.org/le-candidat-a-la-presidentielle-romuald-wadagni-et-sa-colistiere-nont-pas-distribue-de-largent/,4519,category-only,6,category:4519; body:bénin; title:wadagni
2026,12/04/2026,Benin,Presidential,29080,post,09/05/2026,09/05/2026,27,what you need to know about 2026 supplementary voter registration in gambia,https://dubawa.org/what-you-need-to-know-about-2026-supplementary-voter-registration-in-gambia/,1572|2815,window,1,election:election|vote|voter
2026,12/04/2026,Benin,Presidential,29062,post,09/05/2026,09/05/2026,27,"fg ban on “dr” prefix for honorary degree holders, incomplete",https://dubawa.org/fg-ban-on-dr-prefix-for-honorary-degree-holders-incomplete/,1572|122|3812|3815,window,1,body:benin
2026,12/04/2026,Benin,Presidential,29023,post,07/05/2026,07/05/2026,25,"us/israel-iran war: why condoms, safe sex may soon cost more in nigeria",https://dubawa.org/us-israel-iran-war-why-condoms-safe-sex-may-soon-cost-more-in-nigeria/,120|1572|3812|3815,window,1,body:benin
2026,12/04/2026,Benin,Presidential,29011,post,06/05/2026,06/05/2026,24,altered video of python at okomo farm plantation misleads many,https://dubawa.org/altered-video-of-python-at-okomo-farm-plantation-misleads-many/,1571|3812|3815|123,window,1,body:benin
2026,12/04/2026,Benin,Presidential,28950,post,04/05/2026,04/05/2026,22,"viral press release from all people’s congress party, fake",https://dubawa.org/viral-press-release-from-all-peoples-congress-party-fake/,1571|1268,window,1,election:election|presidential
2026,12/04/2026,Benin,Presidential,28940,post,03/05/2026,03/05/2026,21,"electricity subsidy removal, heart disease remedy, other claims fact-checked this week",https://dubawa.org/electricity-subsidy-removal-heart-disease-remedy-other-claims-fact-checked-this-week/,1571|1572|3812|3815|123,window,1,election:election|candidate|presidential
2026,12/04/2026,Benin,Presidential,28918,post,01/05/2026,01/05/2026,19,misleading! liberia’s national legislature’s budget is not more than the country’s security apparatus bill,https://dubawa.org/misleading-liberias-national-legislatures-budget-is-not-more-than-the-countrys-security-apparatus-bill/,437|1960,window,1,election:candidate
2026,12/04/2026,Benin,Presidential,28890,post,28/04/2026,28/04/2026,16,liberia’s house of representatives member expelled over guinea border crisis comment,https://dubawa.org/liberias-house-of-representatives-member-expelled-over-guinea-border-crisis-comment/,1572|1960,window,1,election:election|vote|legislative
2026,12/04/2026,Benin,Presidential,28884,post,28/04/2026,28/04/2026,16,old video of obasanjo reused to suggest criticism of tinubu’s government,https://dubawa.org/old-video-of-obasanjo-reused-to-suggest-criticism-of-tinubus-government/,1571|3812|3815|16,window,1,election:election|candidate|presidential
2026,12/04/2026,Benin,Presidential,28852,post,26/04/2026,26/04/2026,14,claim that lungi bridge was never promised by president bio is misleading,https://dubawa.org/claim-that-lungi-bridge-was-never-promised-by-president-bio-is-misleading/,1268,window,1,election:election
2026,12/04/2026,Benin,Presidential,28849,post,26/04/2026,26/04/2026,14,false! not all projects implemented during the unmil period were quick-impact projects,https://dubawa.org/false-not-all-projects-implemented-during-the-unmil-period-were-quick-impact-projects/,1960|120,window,1,election:presidential|legislative
2026,12/04/2026,Benin,Presidential,28842,post,25/04/2026,25/04/2026,13,false! bio did not announce third-term manifesto for 2028,https://dubawa.org/false-bio-did-not-announce-third-term-manifesto-for-2028/,1268,window,1,election:election|vote|voter
2026,12/04/2026,Benin,Presidential,28839,post,25/04/2026,25/04/2026,13,misinformation analysis: jos palm sunday attack,https://dubawa.org/misinformation-analysis-jos-palm-sunday-attack/,1571|1572|3812|3815|119,window,1,election:referendum
2026,12/04/2026,Benin,Presidential,28836,post,24/04/2026,24/04/2026,12,"false! bio has not ordered 100,000 litres of fuel for distribution across stations",https://dubawa.org/false-bio-has-not-ordered-100000-litres-of-fuel-for-distribution-across-stations/,1268|1571,window,1,election:presidential
2026,12/04/2026,Benin,Presidential,28769,post,21/04/2026,21/04/2026,9,dubawa round-up: top claims fact-checked last week,https://dubawa.org/dubawa-round-up-top-claims-fact-checked-last-week/,3812|1571|3815,window,1,election:vote
2026,12/04/2026,Benin,Presidential,28748,post,19/04/2026,19/04/2026,7,"viral image of  president bio at election rally, ai-generated",https://dubawa.org/viral-image-of-president-bio-at-election-rally-ai-generated/,1571|437|1268,window,1,election:election|candidate
2026,12/04/2026,Benin,Presidential,28707,post,16/04/2026,16/04/2026,4,"sierra leone won’t host 2099 afcon, viral image is ai-generated",https://dubawa.org/sierra-leone-wont-host-2099-afcon-viral-image-is-ai-generated/,437|1571|1268,window,1,election:vote
2026,12/04/2026,Benin,Presidential,28667,post,15/04/2026,14/04/2026,3,‘husband stitch’: the controversial after-birth suture that puts nigerian women at risk,https://dubawa.org/husband-stitch-the-controversial-after-birth-suture-that-puts-nigerian-women-at-risk/,123|4352|1571|3812|121|3815,window,1,election:legislative
2026,12/04/2026,Benin,Presidential,28684,post,14/04/2026,14/04/2026,2,false! samuel et’o was not elected as caf president,https://dubawa.org/false-samuel-eto-was-not-elected-as-caf-president/,1268|1571|3704,window,1,election:election|vote
2026,12/04/2026,Benin,Presidential,28518,post,06/04/2026,06/04/2026,-6,"round-up: jos killings, ai images, and rent law top claims fact-checked this week",https://dubawa.org/round-up-jos-killings-ai-images-and-rent-law-top-claims-fact-checked-this-week/,1571|3812|3815|123,window,1,election:parliament
2026,12/04/2026,Benin,Presidential,28454,post,04/04/2026,04/04/2026,-8,"false! sierra leone’s minimum wage was not le 20,000 during koroma ‘s tenure",https://dubawa.org/false-sierra-leones-minimum-wage-was-not-le-20000-during-koroma-s-tenure/,1268|1571|4|3815,window,1,election:parliament
2026,12/04/2026,Benin,Presidential,28412,post,30/03/2026,30/03/2026,-13,phishing sur whatsapp sur un prétendu appel à candidature dans la fonction publique en guinée,https://dubawa.org/phishing-sur-whatsapp-sur-un-pretendu-appel-a-candidature-dans-la-fonction-publique-en-guinee/,4482,window,1,election:élection
2026,12/04/2026,Benin,Presidential,28357,post,25/03/2026,25/03/2026,-18,false! fifa president did not say brahim diaz ‘intentionally’missed morocco s penalty,https://dubawa.org/false-fifa-president-did-not-say-brahim-diaz-intentionallymissed-moroccos-penalty/,3704|437|1571|3815|1268,window,1,election:presidential
2026,12/04/2026,Benin,Presidential,28330,post,24/03/2026,24/03/2026,-19,understanding key points of the national assembly enquiry into sale of former gambian president  jammeh’s assets,https://dubawa.org/understanding-key-points-of-the-national-assembly-enquiry-into-sale-of-former-gambian-president-jammehs-assets/,1572|435|2815,window,1,election:legislative
2026,12/04/2026,Benin,Presidential,28298,post,21/03/2026,21/03/2026,-22,does sierra leone have prime minister?,https://dubawa.org/does-sierra-leone-have-prime-minister/,1571|3815|1268,window,1,election:presidential
2026,12/04/2026,Benin,Presidential,28293,post,19/03/2026,19/03/2026,-24,call for applications: kwame karikari fact-checking and osint fellowship 2026,https://dubawa.org/call-for-applications-kwame-karikari-fact-checking-and-osint-fellowship-2026/,1688|1571|3812|3815,window,1,election:candidate
2026,12/04/2026,Benin,Presidential,28289,post,19/03/2026,19/03/2026,-24,"video of seyi praising tinubu s administration, not recent",https://dubawa.org/video-of-seyi-praising-tinubus-administration-not-recent/,437|1571|3812|3815|16,window,1,election:election|vote
2026,12/04/2026,Benin,Presidential,28213,post,16/03/2026,16/03/2026,-27,"claim israel’s parliament supports biafra and nnamdi kanu’s release, unfounded",https://dubawa.org/claim-israels-parliament-supports-biafra-and-nnamdi-kanus-release-unfounded/,1571|437|3812|3815|16,window,1,election:parliament
2026,12/04/2026,Benin,Presidential,28204,post,15/03/2026,15/03/2026,-28,"round-up: peter obi, gwoza massacre, biafra, others, top claims fact-checked this week",https://dubawa.org/round-up-peter-obi-gwoza-massacre-biafra-others-top-claims-fact-checked-this-week/,1571|1572|3812|1145,window,1,election:candidate|presidential
2026,12/04/2026,Benin,Presidential,28168,post,13/03/2026,13/03/2026,-30,namecheap: how us-based website harvests personal data of africans without consent,https://dubawa.org/namecheap-how-us-based-website-harvests-personal-data-of-africans-without-consent/,1571|437|3812|3815|123,window,1,election:election
2026,12/04/2026,Benin,Presidential,28180,post,13/03/2026,13/03/2026,-30,"false! no decision reached by president boakai, cabinet to demolish invisible sports park",https://dubawa.org/false-no-decision-reached-by-president-boakai-cabinet-to-demolish-invisible-sports-park/,1960|3815|3704,window,1,election:presidential
2026,12/04/2026,Benin,Presidential,28136,post,11/03/2026,11/03/2026,-32,une ancienne photo de umaro sissoco embaló présentée comme récente,https://dubawa.org/une-ancienne-photo-de-umaro-sissoco-embalo-presentee-comme-recente/,123|4270,window,1,election:vote
2026,12/04/2026,Benin,Presidential,28131,post,10/03/2026,10/03/2026,-33,"burkina faso massacre video falsely linked to terrorists’ attack in gwoza, borno",https://dubawa.org/burkina-faso-massacre-video-falsely-linked-to-terrorists-attack-in-gwoza-borno/,1571|3812|3815|119,window,1,election:vote|ballot
2026,12/04/2026,Benin,Presidential,28126,post,10/03/2026,10/03/2026,-33,false! peter obi did not say high food prices must be maintained to protect farmers,https://dubawa.org/false-peter-obi-did-not-say-high-food-prices-must-be-maintained-to-protect-farmers/,1571|120|3812|3815,window,1,election:election|candidate|presidential
2026,12/04/2026,Benin,Presidential,28103,post,08/03/2026,08/03/2026,-35,false! fewer people voted in nimba’s 2023 elections than registered voters,https://dubawa.org/false-fewer-people-voted-in-nimbas-2023-elections-than-registered-voters/,1571|437|3815|1960,window,1,election:election|vote|voter
2026,12/04/2026,Benin,Presidential,28092,post,06/03/2026,06/03/2026,-37,false! trump did not sign ‘nigeria disintegration bill’,https://dubawa.org/false-trump-did-not-sign-nigeria-disintegration-bill/,1571|437|3812|3815|16,window,1,election:legislative
2026,12/04/2026,Benin,Presidential,28018,post,01/03/2026,01/03/2026,-42,key red flags to recognise ai-assisted ponzi scheme adverts online,https://dubawa.org/key-red-flags-to-recognise-ai-assisted-ponzi-scheme-adverts-online/,1574|120|3812|3815,window,1,election:candidate|presidential
2026,12/04/2026,Benin,Presidential,28015,post,01/03/2026,01/03/2026,-42,"no evidence ribadu named tinubu, akpabio as most corrupt governors",https://dubawa.org/no-evidence-ribadu-named-tinubu-akpabio-as-most-corrupt-governors/,1571|3812|3815|123,window,1,election:legislative
2026,12/04/2026,Benin,Presidential,29803,post,19/06/2026,19/06/2026,68,bénin : fausse information sur l’arrestation de patrice talon,https://dubawa.org/benin-fausse-information-sur-larrestation-de-patrice-talon/,4519|1571,category-only,10,category:4519; title:benin; title:bénin; title:talon; body:wadagni
2026,12/04/2026,Benin,Presidential,27190,post,10/01/2026,10/01/2026,-92,bénin : aucune preuve n’atteste l’implication du président du niger dans la tentative de coup d’etat,https://dubawa.org/benin-aucune-preuve-natteste-limplication-du-president-du-niger-dans-la-tentative-de-coup-detat/,4519|1571,category-only,9,category:4519; title:benin; title:bénin; body:cotonou; body:talon
2026,12/04/2026,Benin,Presidential,26624,post,18/12/2025,06/01/2026,-115,un communiqué attribué à la présidence du faso accorde le statut de réfugié politique au colonel pascal tigri du bénin,https://dubawa.org/un-communique-attribue-a-la-presidence-du-faso-accorde-le-statut-de-refugie-politique-au-colonel-pascal-tigri-du-benin/,4519|1571,category-only,8,category:4519; title:benin; title:bénin; body:talon
2026,12/04/2026,Benin,Presidential,26587,post,15/12/2025,15/12/2025,-118,"non, le colonel pascal tigré n’est pas le nouveau président du bénin",https://dubawa.org/non-le-colonel-pascal-tigre-nest-pas-le-nouveau-president-du-benin/,1571|4519,category-only,8,category:4519; title:benin; title:bénin; body:talon
2026,12/04/2026,Benin,Presidential,26557,post,15/12/2025,15/12/2025,-118,le directeur général de la sécurité extérieure de la france a-t-il évoqué une intervention au bénin suite à la tentative de coup d état?,https://dubawa.org/le-directeur-general-de-la-securite-exterieure-de-la-france-a-t-il-evoque-une-intervention-au-benin-suite-a-la-tentative-de-coup-detat/,1571|4519,category-only,8,category:4519; title:benin; title:bénin; body:talon
2026,31/05/2026,Guinea,Parliamentary,30022,post,27/06/2026,27/06/2026,27,false! 30% of cdc’s candidates in liberia’s 2023 elections were not women,https://dubawa.org/false-30-of-cdcs-candidates-in-liberias-2023-elections-were-not-women/,1960,window,1,election:election|candidate|presidential
2026,31/05/2026,Guinea,Parliamentary,29997,post,26/06/2026,26/06/2026,26,"viral obasanjo’s farewell letter, false",https://dubawa.org/viral-obasanjos-farewell-letter-false/,1571|3812|3815|123,window,1,election:election|vote|candidate
2026,31/05/2026,Guinea,Parliamentary,29994,post,26/06/2026,26/06/2026,26,how alleged killing of yunusa mbye drowned: the gambia in shock and sorrow,https://dubawa.org/how-alleged-killing-of-yunusa-mbye-drowned-the-gambia-in-shock-and-sorrow/,2815,window,1,body:guinea
2026,31/05/2026,Guinea,Parliamentary,29975,post,26/06/2026,26/06/2026,26,did gambian electoral commission issue voter id to senegalese nationals?,https://dubawa.org/did-gambian-electoral-commission-issue-voter-id-to-senegalese-nationals/,1571|3812|3815|16|2815,window,1,election:election|vote|voter
2026,31/05/2026,Guinea,Parliamentary,29948,post,24/06/2026,24/06/2026,24,verifying claims on garri’s health risk,https://dubawa.org/verifying-claims-on-garris-health-risk/,1571|3812|121|3815,window,1,election:poll
